                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    109,                 1.3726,                0.87718,                 1.3914,                0.65528,                0.66674,                 0.6586,                0.35035,                 1.8778,                 1.1186,                 1.8454,              0.0078616,              0.0078616,              0.0078616
                    110,                 1.3832,                0.86993,                 1.4038,                0.66574,                0.66757,                0.65607,                0.35304,                  1.882,                 1.1411,                 1.8684,              0.0078418,              0.0078418,              0.0078418
                    111,                 1.3703,                0.86991,                  1.392,                0.66333,                0.67173,                0.65734,                0.35503,                 1.8782,                 1.1203,                 1.8494,               0.007822,               0.007822,               0.007822
                    112,                 1.3566,                0.85529,                 1.3869,                0.66566,                0.66852,                 0.6558,                0.35402,                 1.8853,                 1.1305,                 1.8709,              0.0078022,              0.0078022,              0.0078022
                    113,                 1.3661,                0.85637,                  1.398,                0.67187,                0.66977,                0.65491,                0.35363,                 1.8843,                 1.1466,                 1.8725,              0.0077824,              0.0077824,              0.0077824
                    114,                 1.3578,                0.85676,                 1.3752,                0.67089,                0.66632,                0.64975,                0.34999,                 1.8904,                 1.1427,                  1.869,              0.0077626,              0.0077626,              0.0077626
                    115,                 1.3657,                0.86983,                 1.3788,                0.66421,                0.66426,                0.65001,                0.35373,                 1.8847,                 1.1431,                 1.8546,              0.0077428,              0.0077428,              0.0077428
                    116,                  1.343,                0.86082,                 1.3676,                0.64485,                0.66479,                0.64654,                0.35178,                 1.8826,                  1.133,                 1.8642,               0.007723,               0.007723,               0.007723
                    117,                  1.354,                0.84176,                 1.3818,                 0.6727,                0.66345,                0.65098,                0.34952,                 1.8983,                 1.1136,                 1.8691,              0.0077032,              0.0077032,              0.0077032
                    118,                 1.3506,                0.84382,                 1.3677,                0.66094,                0.66406,                0.65167,                0.35271,                 1.8836,                 1.1429,                 1.8476,              0.0076834,              0.0076834,              0.0076834
                    119,                 1.3425,                0.85733,                 1.3758,                0.66686,                0.65958,                0.65238,                0.35008,                 1.8933,                 1.1179,                 1.8749,              0.0076636,              0.0076636,              0.0076636
                    120,                 1.3352,                0.85519,                 1.3792,                0.66826,                0.66139,                0.64982,                0.35031,                 1.8973,                 1.1393,                 1.8616,              0.0076438,              0.0076438,              0.0076438
                    121,                 1.3353,                0.84344,                 1.3563,                0.66191,                0.65799,                0.64752,                0.34885,                 1.8903,                 1.1288,                 1.8731,               0.007624,               0.007624,               0.007624
                    122,                 1.3412,                0.83201,                 1.3648,                0.67212,                0.64374,                 0.6412,                0.34737,                 1.8977,                 1.1562,                 1.8613,              0.0076042,              0.0076042,              0.0076042
