                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     83,                 1.5246,                 1.0207,                 1.4858,                0.65343,                0.65897,                0.66204,                0.35685,                 1.7745,                 1.1433,                 1.7195,              0.0083764,              0.0083764,              0.0083764
                     84,                 1.5454,                 1.0527,                 1.5091,                0.65402,                0.65872,                0.66321,                0.36499,                 1.7801,                 1.1307,                 1.7087,              0.0083566,              0.0083566,              0.0083566
                     85,                 1.5314,                 1.0227,                 1.4878,                0.66071,                0.65845,                0.66951,                0.36932,                 1.7602,                 1.1229,                 1.6983,              0.0083368,              0.0083368,              0.0083368
                     86,                 1.5138,                 1.0156,                 1.4771,                0.65724,                0.63154,                0.64823,                0.35687,                  1.773,                 1.1656,                 1.7191,               0.008317,               0.008317,               0.008317
                     87,                 1.4916,                 1.0013,                 1.4866,                0.65177,                0.64271,                0.65788,                0.35942,                 1.7773,                  1.142,                 1.7109,              0.0082972,              0.0082972,              0.0082972
                     88,                 1.5287,                 1.0082,                  1.488,                0.65649,                0.65223,                0.65378,                0.35844,                 1.7833,                 1.1602,                 1.7068,              0.0082774,              0.0082774,              0.0082774
                     89,                 1.5424,                 1.0427,                 1.5008,                0.65192,                 0.6627,                0.66043,                0.36333,                 1.7801,                 1.1589,                 1.7101,              0.0082576,              0.0082576,              0.0082576
                     90,                 1.5238,                  1.024,                 1.4855,                0.64592,                0.65909,                0.66452,                0.36541,                 1.7603,                 1.1222,                 1.7059,              0.0082378,              0.0082378,              0.0082378
                     91,                  1.495,                0.99515,                 1.4767,                0.65338,                0.64901,                0.66433,                0.36315,                 1.7674,                 1.1365,                  1.716,               0.008218,               0.008218,               0.008218
                     92,                 1.5097,                 1.0159,                 1.4725,                0.66595,                0.64823,                0.65623,                0.35807,                 1.7755,                 1.1621,                 1.7045,              0.0081982,              0.0081982,              0.0081982
                     93,                 1.5009,                 1.0006,                 1.4861,                0.65068,                0.64236,                0.65708,                0.36451,                 1.7662,                 1.1356,                 1.7155,              0.0081784,              0.0081784,              0.0081784
                     94,                 1.5411,                 1.0325,                 1.4938,                0.64662,                0.63863,                0.65143,                0.35782,                 1.7706,                 1.1445,                 1.7175,              0.0081586,              0.0081586,              0.0081586
                     95,                 1.5184,                 1.0226,                 1.4845,                0.65058,                0.66626,                 0.6603,                0.36019,                  1.783,                 1.1432,                  1.705,              0.0081388,              0.0081388,              0.0081388
                     96,                 1.5061,                0.99619,                 1.4735,                0.66489,                0.65444,                0.66082,                0.36623,                 1.7645,                 1.1249,                 1.7052,               0.008119,               0.008119,               0.008119
                     97,                 1.4889,                0.98951,                 1.4711,                0.66722,                0.65588,                 0.6626,                0.36272,                 1.7735,                  1.142,                 1.7182,              0.0080992,              0.0080992,              0.0080992
                     98,                 1.5041,                0.99658,                 1.4723,                0.65837,                 0.6428,                0.65187,                0.35645,                 1.7843,                  1.155,                 1.7224,              0.0080794,              0.0080794,              0.0080794
                     99,                 1.5039,                0.99689,                 1.4672,                0.65527,                0.66467,                0.66489,                0.36446,                 1.7759,                 1.1162,                 1.7125,              0.0080596,              0.0080596,              0.0080596
                    100,                 1.5304,                 1.0193,                 1.4968,                0.66574,                0.64164,                0.66298,                 0.3618,                 1.7783,                  1.145,                   1.72,              0.0080398,              0.0080398,              0.0080398
                    101,                  1.503,                 0.9706,                 1.4824,                 0.6512,                0.66332,                0.65736,                0.35827,                  1.781,                 1.1491,                 1.7228,                0.00802,                0.00802,                0.00802
                    102,                 1.5033,                0.99179,                 1.4647,                0.66487,                0.64989,                0.66323,                 0.3654,                 1.7829,                 1.1308,                 1.7069,              0.0080002,              0.0080002,              0.0080002
                    103,                 1.4996,                0.98388,                 1.4675,                0.66798,                0.65402,                0.66394,                0.36427,                 1.7797,                 1.1253,                 1.7066,              0.0079804,              0.0079804,              0.0079804
                    104,                  1.506,                 1.0113,                 1.4851,                0.65587,                0.65827,                0.66544,                0.36539,                 1.7805,                 1.1316,                 1.7193,              0.0079606,              0.0079606,              0.0079606
                    105,                 1.5075,                0.98808,                 1.4714,                0.65972,                0.65866,                0.66381,                0.36689,                 1.7826,                 1.1425,                 1.7044,              0.0079408,              0.0079408,              0.0079408
                    106,                 1.4899,                 1.0014,                 1.4764,                0.66088,                 0.6556,                0.66654,                0.36594,                 1.7776,                  1.117,                 1.7173,               0.007921,               0.007921,               0.007921
                    107,                 1.4965,                0.99875,                 1.4655,                0.65715,                0.65897,                0.66602,                 0.3633,                 1.7868,                 1.1296,                 1.7181,              0.0079012,              0.0079012,              0.0079012
                    108,                 1.4915,                0.99131,                 1.4669,                0.66314,                0.66098,                0.66838,                0.36713,                 1.7862,                 1.1209,                 1.7236,              0.0078814,              0.0078814,              0.0078814
                    109,                  1.496,                0.97596,                 1.4702,                0.66023,                0.66083,                0.66572,                0.36487,                 1.7896,                   1.13,                 1.7179,              0.0078616,              0.0078616,              0.0078616
                    110,                  1.483,                0.98353,                 1.4659,                0.65743,                0.65937,                0.66118,                0.36282,                 1.7811,                 1.1276,                 1.7277,              0.0078418,              0.0078418,              0.0078418
                    111,                 1.4846,                0.98597,                  1.476,                0.66209,                0.65734,                0.66564,                0.36497,                  1.788,                 1.1247,                 1.7221,               0.007822,               0.007822,               0.007822
                    112,                 1.4722,                0.96594,                  1.459,                 0.6695,                0.66137,                 0.6638,                0.36266,                 1.7838,                 1.1181,                 1.7161,              0.0078022,              0.0078022,              0.0078022
